index,Litres
6658,26609.025107539295
6659,40018.534908759364
6660,25482.668591705267
6661,28638.47991405318
6662,27162.167740378114
6663,27146.8949365421
6664,41181.68236706571
6665,70997.54688226552
6666,25482.668591705267
6667,26206.463974056795
6668,41181.68236706571
6669,41761.449209447965
6670,140477.88550900132
6671,27861.346776796312
6672,28642.24585540432
6673,94921.50950974163
6674,45306.45835467474
6675,43053.4452926307
6676,118100.60203645309
6677,32366.934565489548
6678,50041.9539182271
6679,32993.38418100396
6680,25482.668591705267
6681,26955.33704615499
6682,72091.2487836219
6683,28154.3431243885
6684,25482.668591705267
6685,86323.67225871146
6686,49773.04717361362
6687,40686.47774246498
6688,40686.47774246498
6689,25359.04061295629
6690,47270.85839111968
6691,61059.61999487385
6692,42874.00291972919
6693,49184.44356676708
6694,41181.68236706571
6695,36782.48653572296
6696,87881.92544126089
6697,41181.68236706571
6698,41181.68236706571
6699,27193.985369611288
6700,43027.9682581888
6701,26792.17679738952
6702,42874.00291972919
6703,53441.908907078396
6704,133668.9170992078
6705,68728.9569435596
6706,49682.26072232923
6707,42874.00291972919
6708,38020.28086936292
6709,68722.63513342987
6710,33766.857622201394
6711,25567.075992820435
6712,35177.95695028218
6713,48223.95029419815
6714,42003.930090122005
6715,34640.88775466759
6716,25359.04061295629
6717,41181.68236706571
6718,41839.90481455309
6719,32344.52313750062
6720,27074.73083399039
6721,53064.63780136925
6722,46189.670830262236
6723,65436.624126506584
6724,56562.80000106304
6725,55867.19337305571
6726,41181.68236706571
6727,41021.60306418824
6728,33892.54578620011
6729,55151.47212552291
6730,155498.09543890844
6731,41726.54775872754
6732,26076.16522350414
6733,41181.68236706571
6734,84755.53559560361
6735,41181.68236706571
6736,73344.69827593923
6737,63261.65099758569
6738,25482.668591705267
6739,32383.461376628555
6740,49128.475000323175
6741,41313.0116571992
6742,41113.62210868988
6743,50226.728652515274
6744,27537.916124402247
6745,87430.27507247763
6746,25685.211054637948
6747,52352.82310251229
6748,54095.118503364414
6749,25638.562311950205
6750,125356.35144159611
6751,58309.78586460814
6752,108618.68121938207
6753,41181.68236706571
6754,27237.986787587826
6755,46946.91379284225
6756,26515.31315744183
6757,28493.07581108417
6758,41181.68236706571
6759,28653.12224726431
6760,55759.561686620335
6761,46264.319589367646
6762,31047.100542340206
6763,42874.00291972919
6764,64836.20813737093
6765,61273.525345259644
6766,27478.12348154057
6767,35008.25107759953
6768,34297.07851781497
6769,25359.04061295629
6770,46565.91369658038
6771,75460.5278318998
6772,120396.27544011897
6773,83083.39394736497
6774,25359.04061295629
6775,45651.55698349297
6776,41568.611246321976
6777,29959.551969412245
6778,82137.960180318
6779,27926.613898198513
6780,33040.6180620581
6781,65203.245987190894
6782,41181.68236706571
6783,30382.250008597413
6784,33567.88361457377
6785,27622.09946408133
6786,40686.47774246498
6787,49514.53206072637
6788,27601.751460289546
6789,76343.25504817997
6790,52639.30463875782
6791,67343.75142834711
6792,91071.93627158443
6793,48382.7109552675
6794,26124.858206737743
6795,25482.668591705267
6796,41181.68236706571
6797,26730.08391913806
6798,41181.68236706571
6799,25728.821196660923
6800,26667.54682384697
6801,25420.3687508405
6802,27983.776847254714
6803,118128.2800299438
6804,61952.46048157256
6805,35669.45823988784
6806,29917.793639641714
6807,28349.294263562984
6808,42356.640208033816
6809,26242.462681215824
6810,26267.61384943138
6811,25844.759906888343
6812,30192.050270645846
6813,90138.28549038325
6814,38672.312351354536
6815,63621.782976967945
6816,40686.47774246498
6817,43413.180813513034
6818,41152.93235432172
6819,29346.457442808987
6820,58458.823570086104
6821,35183.62344215921
6822,28126.35803783797
6823,25410.504489153558
6824,51428.80408484696
6825,26466.20408525553
6826,48542.790258144974
6827,41309.280615640964
6828,53580.71126206587
6829,44383.33360904519
6830,26235.49637336396
6831,25482.668591705267
6832,32128.46460413405
6833,51252.61552161341
6834,27099.231247494718
6835,41181.68236706571
6836,51236.05110026024
6837,69942.10719979138
6838,25472.041674661115
6839,25359.04061295629
6840,28279.82111636836
6841,42410.68153674294
6842,54754.81307915746
6843,25817.16841627453
6844,37251.45087428493
6845,28946.46203529251
6846,32370.128958658348
6847,42220.16209046926
6848,69299.14648457646
6849,55675.36891794464
6850,183139.88834178838
6851,25359.04061295629
6852,47552.951816867455
6853,37691.34975036528
6854,47236.877940310005
6855,51560.13337498045
6856,26507.723529248047
6857,47890.493539162766
6858,41181.68236706571
6859,70595.47565710664
6860,31752.847655296973
6861,68722.63513342987
6862,40390.394175483285
6863,114446.22076995275
6864,52589.72134158563
6865,55502.57354470765
6866,25359.04061295629
6867,26108.149325533566
6868,38189.689226923336
6869,33453.7251855013
6870,27193.985369611288
6871,64385.99123279021
6872,25359.04061295629
6873,41152.93235432172
6874,26569.41145552643
6875,76056.15661911793
6876,34837.299504871175
6877,41313.0116571992
6878,27443.010778575295
6879,32126.648152074285
6880,40817.807032598466
6881,75155.68465283606
6882,94683.09308388227
6883,27193.985369611288
6884,39138.61877087627
6885,41181.68236706571
6886,27467.85575200762
6887,31913.302500545993
6888,36656.344337701164
6889,46230.788374857126
6890,81091.80406153825
6891,45421.973306017346
6892,28649.72397717719
6893,51731.825493440796
6894,41313.0116571992
6895,28778.30039206218
6896,55447.73111344953
6897,59975.58165942972
6898,41181.68236706571
6899,32671.13479636386
6900,67907.07813547408
6901,31448.10726353934
6902,28668.207157241577
6903,33807.3739703288
6904,46819.24587869762
6905,96667.06419801124
6906,76858.09688006775
6907,43420.81486122127
6908,48382.7109552675
6909,28193.340366304074
6910,25482.668591705267
6911,33238.050365852236
6912,41181.68236706571
6913,33939.6144652888
6914,65180.80453802393
6915,51527.55281965926
6916,28975.80048264491
6917,82333.4917115627
6918,34466.52368556228
6919,28337.937361576307
6920,51797.83875584157
6921,41181.68236706571
6922,39174.78259402942
6923,54845.23916371065
6924,36343.95609332362
6925,165176.81854016113
6926,55931.22463566682
6927,42874.00291972919
6928,25438.09597976737
6929,41181.68236706571
6930,98916.59468128599
6931,82985.11449633139
6932,110169.58117031632
6933,41313.0116571992
6934,33014.0924544777
6935,25928.615001822967
6936,41181.68236706571
6937,27193.985369611288
6938,40817.807032598466
6939,27804.530187434557
6940,29461.483872282966
6941,28149.65079681153
6942,25482.668591705267
6943,41181.68236706571
6944,29822.704250913343
6945,40719.60890707123
6946,67580.92701879301
6947,46891.66292498171
6948,32157.76371079336
6949,25638.562311950205
6950,25928.615001822967
6951,137898.14679002174
6952,52240.68604419842
6953,46958.610909859075
6954,71675.31869961691
6955,106446.04469871413
6956,36304.19661171188
6957,33103.138173158244
6958,35547.24373813369
6959,36461.03330402676
6960,41313.0116571992
6961,45002.30220170443
6962,26639.82503442734
6963,43797.97952732943
6964,48198.349769158536
6965,29090.788369728056
6966,30031.48059306517
6967,26074.72425871953
6968,25348.20464828879
6969,41318.160484630265
6970,32979.490293484065
6971,47810.24228144133
6972,50045.462740755574
6973,25765.704540077262
6974,30260.21526845147
6975,40744.73445251829
6976,52067.3085920405
6977,25482.668591705267
6978,152517.4406358829
6979,27384.155354693976
6980,41318.160484630265
6981,26653.174086072555
6982,40201.64367180182
6983,80102.0259438464
6984,53859.90895357781
6985,77665.5941517397
6986,57878.43798353192
6987,52346.75216617428
6988,102816.81104366377
6989,51662.83846628644
6990,30475.006311834444
6991,51397.011497002255
6992,72095.28845680786
6993,40686.47774246498
6994,26466.20408525553
6995,28365.851628439257
6996,42874.00291972919
6997,29481.436140315553
6998,43577.35732140948
6999,27604.579447429565
7000,46208.87580497652
7001,100892.88102540321
7002,60701.219412919316
7003,103393.8398884598
7004,44830.87440579399
7005,27234.331842929823
7006,25359.04061295629
7007,116517.26870554643
7008,29927.85818358828
7009,55674.34614087624
7010,67483.14273104628
7011,30811.603944997183
7012,32840.03242138584
7013,41181.68236706571
7014,34632.17730608693
7015,25482.668591705267
7016,51530.11523087517
7017,152221.3171219253
7018,27186.054549602177
7019,35879.832817992305
7020,63714.99944979584
7021,41318.160484630265
7022,41313.0116571992
7023,25928.615001822967
7024,61547.1170247451
7025,113905.83789355015
7026,28861.5024002669
7027,35038.5962915899
7028,45141.81365117195
7029,50202.033221104575
7030,81079.83550168191
7031,27131.68552874652
7032,42874.00291972919
7033,25494.81918546513
7034,25482.668591705267
7035,37230.47401981131
7036,49706.828596503845
7037,76645.87964963229
7038,35800.38945526366
7039,25739.725239011685
7040,40370.05222004096
7041,31463.964038463255
7042,27823.238645955338
7043,26135.485123781895
7044,27070.357390862315
7045,25359.04061295629
7046,28425.500389722358
7047,97045.16630529394
7048,44538.969781929445
7049,25539.211831792127
7050,41021.60306418824
7051,46230.788374857126
7052,55674.34614087624
7053,44395.46457305983
7054,25482.668591705267
7055,96985.1961866972
7056,36254.92340607483
7057,44745.76584529416
7058,28350.729952179507
7059,68758.23298828573
7060,48047.58563354425
7061,32766.429890421245
7062,92788.76546410414
7063,55674.34614087624
7064,116331.84379214962
7065,61511.765961586985
7066,48542.790258144974
7067,41313.0116571992
7068,34890.741968181246
7069,48385.23596241745
7070,43138.55385313052
7071,44532.310995129534
7072,25638.562311950205
7073,28797.004101376828
7074,25482.668591705267
7075,29805.085072996415
7076,32390.609133406222
7077,53385.477105042766
7078,88113.70607840839
7079,49754.07764193634
7080,41313.0116571992
7081,71410.37605996072
7082,37963.82657814907
7083,25438.09597976737
7084,33251.948843098275
7085,25438.09597976737
7086,41313.0116571992
7087,26667.54682384697
7088,33599.88970990549
7089,89422.60691776642
7090,27478.12348154057
7091,45340.97904259688
7092,69689.00553104303
7093,32442.174191243612
7094,71488.67670093004
7095,34359.48217499466
7096,33713.866631995814
7097,26528.5039261203
7098,41181.68236706571
7099,47823.50217828949
7100,34931.88481202585
7101,42156.17915459079
7102,41938.642799181245
7103,46099.29150238067
7104,39944.33167749863
7105,25908.355520371522
7106,45317.86445444453
7107,28638.47991405318
7108,84107.62266517342
7109,25438.09597976737
7110,49529.621702632874
7111,131567.1608665737
7112,99278.33229668398
7113,28062.122518410262
7114,26706.093785522397
7115,68375.02768963015
7116,26571.22879967888
7117,55224.744154774584
7118,41181.68236706571
7119,25785.364436747783
7120,80186.45860049335
7121,29915.072320279396
7122,29463.082676821403
7123,104427.04819206544
7124,100426.37353582538
7125,36915.49929077196
7126,69548.3040477955
7127,94033.2210406593
7128,43982.340713438396
7129,49762.770961774135
7130,33185.25637921489
7131,41938.642799181245
7132,27193.985369611288
7133,25482.668591705267
7134,72305.32065120793
7135,26157.602842213935
7136,41938.642799181245
7137,28372.06381800214
7138,36929.76680838722
7139,61654.19200871321
7140,41181.68236706571
7141,47921.83297019285
7142,33878.722132364215
7143,68870.93774467663
7144,41313.0116571992
7145,32026.245640259087
7146,41181.68236706571
7147,32047.90335825044
7148,37784.92047151328
7149,25482.668591705267
7150,43691.643389509874
7151,25420.3687508405
7152,41156.213837523785
7153,97744.6981470515
7154,45102.09145708316
7155,84387.55958499447
7156,46700.3762479648
7157,25537.20234428528
7158,26460.48431977786
7159,25684.248584723027
7160,167430.82248108022
7161,45174.97126730451
7162,41181.68236706571
7163,27983.776847254714
7164,28258.340698252312
7165,74073.95419203649
7166,54472.72727611989
7167,28170.8473013633
7168,48977.34580325034
7169,25846.59769181435
7170,28719.43641388521
7171,58262.036848923155
7172,27337.965384397252
7173,26074.72425871953
7174,57624.53290996482
7175,40686.47774246498
7176,43562.44755459664
7177,31843.941179049023
7178,41062.3399165484
7179,56503.94319966961
7180,107491.76608752654
7181,52180.36641406891
7182,39882.02495996171
7183,48542.790258144974
7184,41938.642799181245
7185,65812.14911649236
7186,62264.934525700715
7187,54472.72727611989
7188,42978.47455025306
7189,27478.12348154057
7190,80552.41943271112
7191,55947.937820361694
7192,38178.35695990145
7193,41938.642799181245
7194,47978.83628560923
7195,61075.820151843305
7196,30530.875420964254
7197,25359.04061295629
7198,28065.33013336058
7199,29127.107778496476
7200,25666.521355796154
7201,47890.493539162766
7202,27415.8236406758
7203,28487.565409480485
7204,36475.67787171756
7205,42874.00291972919
7206,32801.88683730515
7207,104880.12063306312
7208,25892.42394272609
7209,40598.34213343863
7210,50041.9539182271
7211,82345.2020799109
7212,42893.36598975322
7213,117594.5810140178
7214,38884.96796427401
7215,64089.61405600942
7216,25879.9002055304
7217,41021.60306418824
7218,25482.668591705267
7219,37058.03741421754
7220,41313.0116571992
7221,31375.65832885895
7222,51914.70854189354
7223,38579.824740299024
7224,25482.668591705267
7225,37907.734129490906
7226,31778.925434974193
7227,92500.81138835118
7228,70527.61110664965
7229,52400.76534707589
7230,160986.67416630127
7231,28595.6592294907
7232,51201.99853817158
7233,31899.03955371083
7234,41181.68236706571
7235,29429.104188234105
7236,40686.47774246498
7237,26002.011983617835
7238,29884.434460446766
7239,53530.090456024176
7240,77120.2610001687
7241,32188.689388412862
7242,26443.377552585
7243,40686.47774246498
7244,31431.676311768922
7245,58541.13020428363
7246,27782.43197536858
7247,54885.23169344813
7248,41181.68236706571
7249,36789.94549416352
7250,41021.60306418824
7251,90761.1147916823
7252,25296.74077209152
7253,41181.68236706571
7254,33154.23744000889
7255,60084.41097140224
7256,41024.8845473903
7257,100958.16354323518
7258,37783.91801597347
7259,33593.53584781625
7260,48385.23596241745
7261,29978.072798554538
7262,29840.070649668934
7263,28066.971422070383
7264,25420.3687508405
7265,41181.68236706571
7266,210034.44824745026
7267,55499.4688315632
7268,26366.890440397692
7269,27619.857417058458
7270,48385.23596241745
7271,42896.64747295528
7272,41318.160484630265
7273,38460.03795946324
7274,25728.821196660923
7275,46946.2090508181
7276,32659.659586645743
7277,46359.3631504297
7278,29831.362146030373
7279,40805.37106384098
7280,49706.828596503845
7281,41181.68236706571
7282,25410.504489153558
7283,40686.47774246498
7284,26366.890440397692
7285,46407.10031072483
7286,154528.49269099906
7287,71718.48116026964
7288,46562.32206084178
7289,49207.64637596111
7290,37153.85938880913
7291,56809.452811022034
7292,75506.18520553371
7293,33888.85269974516
7294,78260.28647289303
7295,72838.3193286749
7296,39475.64357185035
7297,26678.624627985148
7298,31189.63758576287
7299,69340.92540015052
7300,51742.57029907313
7301,27052.77746644416
7302,27009.452164186
7303,26547.006012244776
7304,25359.04061295629
7305,27405.918479945423
7306,32155.05476459122
7307,44444.62872385035
7308,26851.29269007735
7309,72569.99329500383
7310,65905.06333965526
7311,26739.784585410984
7312,26246.806232088937
7313,42153.424169647114
7314,25359.04061295629
7315,109121.75274213278
7316,33696.12736153233
7317,26322.317828459796
7318,48747.79111316827
7319,31211.83890140659
7320,32841.81032695363
7321,46840.14270267901
7322,25410.504489153558
7323,32216.989507944527
7324,90784.06298800728
7325,26291.378844026833
7326,25662.202915415866
7327,43379.344842158156
7328,56086.528982158285
7329,26615.500867114868
7330,80563.43425954698
7331,131940.46259466873
7332,62350.77043686227
7333,48816.060135031046
7334,25420.3687508405
7335,42702.41221859249
7336,37859.470172854635
7337,25638.562311950205
7338,29851.0426155744
7339,30084.59145391111
7340,25410.504489153558
7341,25420.3687508405
7342,77646.13551716809
7343,41790.19922219196
7344,32720.1475508093
7345,141460.9852234359
7346,26452.705028123048
7347,25765.704540077262
7348,25638.562311950205
7349,69369.09269944881
7350,45421.973306017346
7351,58054.660986568844
7352,48542.790258144974
7353,25482.668591705267
7354,26918.007441057598
7355,57897.26537696248
7356,42380.24139334673
7357,100830.3947292396
7358,33893.655324297186
7359,25420.3687508405
7360,50202.033221104575
7361,111375.05864377733
7362,104176.62326840262
7363,30684.518706536026
7364,78061.41135226167
7365,110203.77659451154
7366,26763.51987938332
7367,47034.315103601555
7368,27149.412757673395
7369,160565.37475887212
7370,50348.706437354966
7371,57844.31182989152
7372,28797.004101376828
7373,117677.09719513092
7374,25296.74077209152
7375,41313.0116571992
7376,53301.30472545358
7377,40686.47774246498
7378,32315.763091951154
7379,93801.6149399495
7380,49870.72892352175
7381,34053.4086204564
7382,53105.43483861069
7383,32190.254739238073
7384,27862.240383381824
7385,28189.27939205502
7386,59054.62630363586
7387,25482.668591705267
7388,76808.21534717201
7389,27557.17884835165
7390,54454.43141553211
7391,63835.77962964372
7392,50067.10675156503
7393,61679.40374678063
7394,25410.504489153558
7395,32143.96036863396
7396,41313.0116571992
7397,66563.20514896614
7398,73253.13017368669
7399,100291.17452041118
7400,38902.28519897241
7401,73100.6303736276
7402,62980.90514071466
7403,41024.8845473903
7404,91992.84262816423
7405,118848.51358552222
7406,27867.558966359193
7407,53845.17653614268
7408,32374.03280425423
7409,81470.66421934628
7410,26739.128845863845
7411,40817.807032598466
7412,54206.74585536159
7413,25482.668591705267
7414,40686.47774246498
7415,34241.404329120975
7416,40686.47774246498
7417,53198.40242292014
7418,66314.60553034303
7419,25656.657094109214
7420,33631.53404742612
7421,27458.07404982556
7422,58427.50810874155
7423,43269.883143264
7424,44180.315059736124
7425,40837.24187807928
7426,68866.17053183206
7427,28980.85114004187
7428,26186.136953795853
7429,25482.668591705267
7430,86369.00026502644
7431,60873.493278953116
7432,30135.662402271006
7433,30324.43724484159
7434,27844.543600392866
7435,45180.89973971942
7436,31580.026122886444
7437,57033.31456864984
7438,27146.8949365421
7439,50315.27246689569
7440,27193.985369611288
7441,27070.357390862315
7442,27478.12348154057
7443,25359.04061295629
7444,50226.728652515274
7445,103280.99648754907
7446,28372.06381800214
7447,37814.63685160437
7448,28977.65448609901
7449,75488.75592725401
7450,41024.8845473903
7451,45932.99226940895
7452,31054.330721240098
7453,25420.3687508405
7454,50202.033221104575
7455,59734.23404484714
7456,45340.97904259688
7457,26673.16438344364
7458,29193.437424327207
7459,27408.72859552643
7460,88076.44931661754
7461,94787.9831176522
7462,85361.96019725251
7463,68839.6588625795
7464,33169.308658946626
7465,25482.668591705267
7466,86451.36193719783
7467,27193.873650393005
7468,25296.74077209152
7469,28431.884915899038
7470,41181.68236706571
7471,25884.71491690586
7472,58525.75253137258
7473,27406.581986039906
7474,68743.12366210231
7475,33611.29958686372
7476,32772.25512571569
7477,27823.238645955338
7478,61427.19286448893
7479,27864.314057333744
7480,78760.35267108295
7481,26228.108056600926
7482,82853.53987593301
7483,27084.59509567733
7484,95211.18762888853
7485,77888.14719132803
7486,59514.58522589615
7487,26120.737835442036
7488,37305.21985686848
7489,56908.81296503215
7490,49838.15788663733
7491,30012.51114252363
7492,41181.68236706571
7493,106148.5323851553
7494,41021.60306418824
7495,67274.09382353445
7496,29039.778901450965
7497,27658.294700376402
7498,42511.57068348021
7499,27926.613898198513
7500,40817.807032598466
7501,55674.34614087624
7502,42223.44357367132
7503,27467.86959740791
7504,42874.00291972919
7505,78429.93798401275
7506,26384.09555049907
7507,79788.65396855903
7508,73399.77221889606
7509,25656.657094109214
7510,42165.209019821596
7511,33654.790082007654
7512,117526.8187490089
7513,56394.801891143914
7514,41158.51648002668
7515,56985.72177512769
7516,98616.42470171727
7517,91658.38005942926
7518,55790.59761181889
7519,104501.17506293766
7520,39709.965797755576
7521,28650.990017798125
7522,41785.05039476088
7523,29173.505549340345
7524,25359.04061295629
7525,42874.00291972919
7526,25638.562311950205
7527,28988.01692910331
7528,66293.29156004653
7529,34575.06056432803
7530,26384.09555049907
7531,27601.751460289546
7532,45916.11540678817
7533,52172.657374199654
7534,86823.80982645889
7535,25438.09597976737
7536,26322.317828459796
7537,28357.20082118906
7538,73905.30475418465
7539,48542.790258144974
7540,61146.984125839925
7541,40817.807032598466
7542,68841.00415139656
7543,78858.6331026929
7544,42380.24139334673
7545,34678.25843878572
7546,53938.05023386851
7547,26212.675369592842
7548,54578.02400161365
7549,82438.29855377361
7550,47823.50217828949
7551,41181.68236706571
7552,68023.11280184079
7553,27557.17884835165
7554,112671.54314672749
7555,46857.322289591335
7556,42153.424169647114
7557,34891.90949264
7558,64498.88474830997
7559,53240.65136126543
7560,25482.668591705267
7561,47293.73623158233
7562,191314.26641864533
7563,90277.54164671991
7564,51196.13185025517
7565,34392.03432974402
7566,29045.847285179585
7567,181459.38124388515
7568,84647.73574495628
7569,41361.7168897958
7570,52356.53288201503
7571,26110.110918397884
7572,41181.68236706571
7573,40686.47774246498
7574,27863.585119273877
7575,66781.51476561544
7576,27131.573809528236
7577,44530.199637663165
7578,65438.698268093685
7579,43388.94404698297
7580,86149.61811712712
7581,27601.751460289546
7582,46725.992999457856
7583,27510.672062254704
7584,145974.78439602253
7585,43487.8370711555
7586,46340.944359663896
7587,80933.47979701498
7588,98631.99384821745
7589,97039.96057057154
7590,56321.31840462611
7591,25928.615001822967
7592,29979.523849175137
7593,41181.68236706571
7594,51220.03788640196
7595,128782.4142409848
7596,61933.46931858232
7597,29325.7929179846
7598,44845.77441799616
7599,26113.972851244143
7600,77665.5941517397
7601,43982.340713438396
7602,32555.527602973554
7603,27193.985369611288
7604,25482.668591705267
7605,46618.210226855925
7606,41181.68236706571
7607,54081.107044860975
7608,63860.009863267886
7609,26955.33704615499
7610,28392.21991471414
7611,25889.33251882624
7612,41181.68236706571
7613,42516.71951091128
7614,54440.657670254055
7615,29092.738366519287
7616,63552.99555453396
7617,50016.720645320944
7618,34388.64181887335
7619,31517.89396164869
7620,91144.34155746675
7621,41181.68236706571
7622,55865.691718974675
7623,107215.57930886128
7624,63986.14174301173
7625,27703.0530385808
7626,41181.68236706571
7627,47810.25799357762
7628,25359.04061295629
7629,98421.11331986455
7630,103392.15496076002
7631,80826.19530536707
7632,50095.399362381795
7633,40974.52634997627
7634,71598.7136811888
7635,48674.11954827845
7636,62729.70086208428
7637,100829.4945120963
7638,25438.09597976737
7639,27601.751460289546
7640,66170.41002427784
7641,27248.519122191297
7642,25359.04061295629
7643,42558.24066802997
7644,30124.836473878484
7645,39622.72240606365
7646,27778.666034017442
7647,53412.36821189076
7648,29822.704250913343
7649,59463.53367269068
7650,27172.032002065054
7651,27803.277782005192
7652,90569.8637963816
7653,26511.343513936627
7654,25472.041674661115
7655,48047.58563354425
7656,70298.02455067645
7657,33145.67749368075
7658,46891.66292498171
7659,48987.21966398234
7660,41726.54775872754
7661,61588.73131278114
7662,25482.668591705267
7663,26435.559426696338
7664,64665.034782100425
7665,99351.33795605661
7666,25482.668591705267
7667,40537.44324951664
7668,38891.05402762868
7669,50626.50898318778
7670,25482.668591705267
7671,25482.668591705267
7672,60395.410454952835
7673,159216.0306441488
7674,68839.6588625795
7675,27234.331842929823
7676,52067.3085920405
7677,43138.55385313052
7678,43052.3557232
7679,28797.004101376828
7680,69789.08890181319
7681,54699.34230354659
7682,25482.668591705267
7683,48385.23596241745
7684,25482.668591705267
7685,68166.09356329363
7686,150401.99570381077
7687,34120.443033498166
7688,63534.126294836344
7689,116844.85873186556
7690,41181.68236706571
7691,26074.72425871953
7692,44454.38488980832
7693,59001.731764263226
7694,39471.78373472332
7695,61163.02132134677
7696,76296.59560279579
7697,47685.639104458154
7698,25296.74077209152
7699,69760.21303952762
7700,57096.8053257695
7701,25804.98702307399
7702,28779.384923459897
7703,56867.02322362118
7704,54788.078176895186
7705,84953.59928403929
7706,88076.44931661754
7707,41134.5967356854
7708,25438.09597976737
7709,37540.58748604664
7710,26991.57770217996
7711,59690.0784851344
7712,31634.4744472217
7713,45141.81365117195
7714,37358.25941543239
7715,38181.34489601435
7716,66745.40279751529
7717,116658.0853752452
7718,43525.48403019238
7719,25662.202915415866
7720,52818.2913111056
7721,25420.3687508405
7722,60245.141890414314
7723,26460.42593040419
7724,25928.615001822967
7725,33214.15793849698
7726,54206.74585536159
7727,44142.42001631587
7728,26051.139628029647
7729,25482.668591705267
7730,25884.71491690586
7731,26939.901944646524
7732,28389.971651268028
7733,62590.20062230059
7734,68889.74436018962
7735,53506.78628791695
7736,104939.29242436987
7737,94903.83833618363
7738,49439.42138441209
7739,91533.89069261847
7740,47585.144824593284
7741,32173.869322804436
7742,25482.668591705267
7743,30031.48059306517
7744,79707.1042233978
7745,88597.32310264274
7746,41181.68236706571
7747,84238.9371054209
7748,44796.869710573534
7749,25410.504489153558
7750,73893.07884392966
7751,97242.12377673609
7752,27221.70314705197
7753,127697.48344190675
7754,42683.453927725335
7755,27135.104825801558
7756,49938.60154270638
7757,57626.32706950384
7758,44388.48243647626
7759,42839.528687229445
7760,70617.1983532732
7761,136420.84904606745
7762,25438.09597976737
7763,27146.8949365421
7764,51265.682206868776
7765,41790.19922219196
7766,31753.23804612584
7767,99643.6935796016
7768,25482.668591705267
7769,78500.60110998231
7770,98251.50522086046
7771,50909.66845463234
7772,85994.48257524424
7773,93234.37881455832
7774,37113.32798773721
7775,40817.807032598466
7776,40710.39837280309
7777,25482.668591705267
7778,37054.841061645995
7779,67420.06779968574
7780,105930.3752066632
7781,41181.68236706571
7782,74262.14293438778
7783,45059.78314454222
7784,27604.579447429565
7785,77836.79895620863
7786,30021.398171661323
7787,29315.469788704264
7788,36112.13712882559
7789,69163.836997466
7790,32920.915845608484
7791,35690.69514179052
7792,48458.24469964045
7793,83671.68483595227
7794,25844.759906888343
7795,25420.3687508405
7796,38948.46518287485
7797,116287.8653283088
7798,48228.43814274204
7799,31168.097976787918
7800,44687.285407977695
7801,26366.890440397692
7802,45409.48062405524
7803,61738.01055974022
7804,25482.668591705267
7805,40686.47774246498
7806,25359.04061295629
7807,54299.349823961966
7808,25482.668591705267
7809,60938.293999217334
7810,45196.23741569366
7811,95833.15900021343
7812,29589.885880502734
7813,64044.379168952364
7814,25714.26221139711
7815,46249.06376389344
7816,48854.42497189104
7817,25410.504489153558
7818,28797.004101376828
7819,32536.68018645508
7820,25482.668591705267
7821,35149.31553652622
7822,26157.26624652354
7823,77904.31936551313
7824,36912.912909833234
7825,41021.60306418824
7826,25482.668591705267
7827,26565.87726651664
7828,25359.04061295629
7829,71807.14136467916
7830,54338.075145495066
7831,98011.541395269
7832,37271.34670485343
7833,56130.40826639926
7834,32167.15283935738
7835,32552.145122759684
7836,48542.790258144974
7837,26141.406075445608
7838,25482.668591705267
7839,29017.9252520773
7840,25482.668591705267
7841,27000.880852963397
7842,48542.790258144974
7843,62564.67578724807
7844,41181.68236706571
7845,49706.828596503845
7846,112434.3275182861
7847,46643.43835268598
7848,41021.60306418824
7849,41181.68236706571
7850,39670.047998000824
7851,41318.160484630265
7852,25296.74077209152
7853,51161.57335529594
7854,73704.04358405818
7855,28081.31248419483
7856,28778.211417556886
7857,33169.00284057837
7858,25928.615001822967
7859,80209.09203337807
7860,66143.83900363545
7861,27819.01250733598
7862,103370.85901285992
7863,44012.69417311346
7864,25662.202915415866
7865,26728.501928819693
7866,86572.8322387916
7867,25638.562311950205
7868,25928.615001822967
7869,70527.61110664965
7870,74742.02548233166
7871,41409.37006159336
7872,106112.63032387322
7873,25420.3687508405
7874,45457.57590287117
7875,61547.1170247451
7876,25420.3687508405
7877,28215.431362110656
7878,75151.76977433985
7879,25928.615001822967
7880,27601.751460289546
7881,83591.97881672702
7882,52404.310014286624
7883,52708.41508605805
7884,34002.905948369764
7885,52639.30463875782
7886,28231.44746394438
7887,131165.41616998147
7888,49221.90932260832
7889,75423.49978264667
7890,41181.68236706571
7891,51425.76150974624
7892,41156.213837523785
7893,179905.3527199524
7894,51357.29373821433
7895,40837.24187807928
7896,86440.20777351104
7897,30118.591726250736
7898,55023.508700650535
7899,48501.9935662161
7900,25296.74077209152
7901,42380.24139334673
7902,44252.00431891171
7903,27860.65650591979
7904,45630.28894233387
7905,27008.057549997546
7906,28898.305679668083
7907,79434.44686848375
7908,33831.713816218515
7909,32535.105288410214
7910,26073.185282917126
7911,114691.4279175934
7912,27224.984891776505
7913,50095.399362381795
7914,52724.1795664157
7915,42558.24066802997
7916,54299.349823961966
7917,31318.13421577181
7918,67145.78102422043
7919,41181.68236706571
7920,29391.11115627929
7921,65179.557765317455
7922,51425.76150974624
7923,32053.89489639459
7924,25420.3687508405
7925,34723.85951721769
7926,67707.65212463123
7927,25348.20464828879
7928,30417.7844617549
7929,25420.3687508405
